Date,High,SPTAUUSDOZ.IDC,GC.CMX,AU.SHF,AU9999.SGE,USDCHF.FX,SPX.GI,IXIC.GI,000300.SH,N225.GI,FTSE.GI,GDAXI.GI,FCHI.GI,HSI.HI,USDX.FX,USDCNY.IB,EURUSD.FX,USDJPY.FX,GBPUSD.FX,USDCAD.FX,USDCNH.FX
2017/12/12,17781.8,1246.186,1247.9,272.9,268.67,0.9936,2669.72,6884.81,4070.1503,22994.33,7501.52,13183.83,5427.19,29066.77,94.2225,6.6239,1.1793,113.75,1.3381,1.2892,6.6321
2017/12/13,17653.1,1257.2,1259.7,272.05,267.9,0.9929,2671.88,6897.62,4052.6878,22879.37,7510.77,13188.07,5429.03,29276.67,94.1133,6.6298,1.1831,113.57,1.3424,1.2881,6.6312
2017/12/14,17085.8,1259.1,1261.6,275.15,270.1,0.9905,2668.09,6901.13,4057.6245,22786.61,7496.7,13159.48,5400.28,29367.51,93.7613,6.6115,1.1863,112.87,1.3457,1.2867,6.6151
2017/12/15,18154.1,1261.805,1264.5,274.6,270.88,0.9935,2679.63,6945.82,4020.2668,22745.09,7490.57,13109.13,5360.87,29017.66,93.9981,6.6112,1.1813,112.735,1.3448,1.2894,6.6128
2017/12/18,19371,1263.967,1267,275.3,270.3,0.9917,2694.97,7003.89,4008.0688,22927.5,7544.26,13331.95,5427.87,29143.33,94.0301,6.6182,1.1833,112.83,1.3419,1.2882,6.6176
2017/12/19,19177.8,1265,1268.6,275.9,271.45,0.9879,2694.44,6995.88,4035.6296,22990.42,7563.49,13338.91,5420.64,29339.11,93.7651,6.6177,1.1849,113.07,1.3403,1.2921,6.6154
2017/12/20,17934.7,1267.9,1271.4,275.5,271.5,0.9885,2691.01,6991.26,4044.8485,22923.5,7550.6,13252.67,5382.37,29326.52,93.537,6.6062,1.1901,113.47,1.3421,1.2882,6.6074
2017/12/21,17567.7,1269,1272.5,275.3,271.5,0.9911,2692.64,6992.63,4080.781,22894.95,7609.69,13137.71,5389.8,29431.81,93.4997,6.5898,1.1889,113.63,1.3388,1.284,6.582
2017/12/22,15943.4,1276.4,1280.4,275.05,270.6,0.9911,2685.35,6962.26,4076.8028,22908.84,7614.4,13108.56,5385.96,29578.01,93.5565,6.5852,1.1877,113.45,1.3398,1.2796,6.575
2017/12/25,14593,1274.65,,276.75,272.18,0.99,,,4086.9342,22948.83,,,,,93.4319,6.5745,1.1902,113.365,1.3394,1.2757,6.5687
2017/12/26,16461.2,1283.8,1288.4,276.6,272.49,0.9915,2682.74,6942.14,4056.8554,22950.15,,,,,93.4052,6.5595,1.1879,113.35,1.339,1.2736,6.5554
2017/12/27,16930.9,1288.979,1293.2,277.2,273.5,0.9903,2685.64,6955.38,4047.7366,22936.16,7632.71,13128.74,5388.14,29693.82,93.3137,6.5614,1.191,113.37,1.3431,1.2696,6.5628
2017/12/28,15888.4,1295.186,1297.3,278.55,274.3,0.9862,2687.66,6954.8,4036.6975,22954.45,7633.55,13069.4,5370.43,29873.1,93.0881,6.5603,1.1959,113.345,1.3457,1.2661,6.5566
2017/12/29,15279,1307.552,1309.8,278.3,274.34,0.979,2692.12,6954.98,4043.14,22881.21,7697.62,12980.74,5344.05,29997.96,92.6966,6.5325,1.2025,112.97,1.3544,1.2588,6.5338
2018/1/2,15444.6,1318.896,1320.4,279.9,275.6,0.9752,2695.89,7006.91,4087.7789,,7691.34,12924.16,5318.74,30515.31,92.24,6.5058,1.2081,112.79,1.3601,1.2561,6.518
2018/1/3,15572.8,1321.467,1323,281.45,277.09,0.9797,2714.37,7069.15,4140.0543,,7689.86,13023.59,5347.63,30724.32,92.2653,6.5118,1.2066,112.61,1.3613,1.2553,6.5084
2018/1/4,15739.7,1325.956,1327.3,280.5,277.16,0.978,2729.29,7098.05,4137.642,23506.33,7702.51,13208.35,5430.72,30796.93,92.2635,6.5117,1.2089,112.86,1.356,1.2555,6.5095
2018/1/5,17705.2,1323.389,1324.7,280.5,277.1,0.9784,2743.45,7137.04,4151.2818,23730.47,7727.73,13332.8,5470.75,30911.01,92.103,6.4910,1.2082,113.3,1.3582,1.2513,6.4924
2018/1/8,16537.9,1322.126,1323,280.8,277.5,0.9785,2748.51,7161.35,4166.3182,,7733.39,13407.82,5499.15,30929.15,92.4024,6.5014,1.2051,113.39,1.3586,1.245,6.5014
2018/1/9,15497.5,1320.49,1321.4,281,277.66,0.9841,2759.14,7181.14,4191.2843,23952.61,7733.12,13425.02,5525.67,31056.7,92.6461,6.5307,1.1975,113.18,1.3583,1.2478,6.5381
2018/1/10,14973.3,1327.725,1328.6,280.85,277.59,0.9845,2750.8,7154.24,4211.0549,23864.76,7756.11,13377.88,5529.3,31267.57,92.5903,6.5385,1.2017,112.79,1.3563,1.2583,6.5439
2018/1/11,15018.8,1323.95,1324.7,281.85,278.9,0.9816,2767.56,7211.78,4211.799,23734.97,7768.96,13298.65,5516.59,31133.18,92.5542,6.5189,1.2059,111.87,1.3555,1.259,6.5266
2018/1/12,14229.9,1339.324,1340,281.8,278.65,0.9771,2787.85,7265.26,4227.3923,23743.05,7792.56,13265.14,5520.18,31412.54,91.9206,6.4930,1.2219,111.69,1.3744,1.2556,6.4956
2018/1/15,14445.5,1344.736,,282.6,279.54,0.9685,,,4262.9314,23833.27,7783.61,13250.37,5525.01,31733.18,90.9445,6.4573,1.2296,111.18,1.382,1.2471,6.4599
2018/1/16,13843.1,1342.247,1345,282.35,280,0.9665,2807.54,7330.33,4260.2118,23962.07,7791.83,13351.09,5535.95,31904.75,90.8265,6.4442,1.2283,110.98,1.3805,1.2452,6.4473
2018/1/17,11678,1344,1344.5,281.9,279.2,0.9659,2807.04,7309.36,4283.3449,23891.63,7755.93,13251.44,5518.39,31983.41,90.9363,6.4450,1.2323,111.34,1.3943,1.2521,6.4431
2018/1/18,12107.3,1333.101,1333.3,281,278.92,0.9666,2805.83,7313.89,4292.6372,24084.42,7739.54,13293.29,5515.16,32233.81,91.0109,6.4421,1.2265,111.475,1.3914,1.2487,6.4428
2018/1/19,11992.8,1338.039,1338.2,279.4,276.99,0.964,2810.33,7336.38,4316.5714,23872.69,7731.82,13445.47,5528.89,32254.89,90.7109,6.4100,1.2295,111.13,1.3945,1.2508,6.422
2018/1/22,11966.4,1335.8,1335.8,279.15,276.8,0.964,2833.03,7408.03,4338.4832,23816.33,7739.35,13470.05,5543.06,32417.23,90.706,6.4150,1.2272,111.22,1.3991,1.2496,6.4136
2018/1/23,11377.6,1341.8,1341.5,279.6,277.28,0.9633,2842.24,7465.39,4383.5722,24129.34,7745.22,13596.89,5567.03,32930.7,90.599,6.4090,1.2305,111.17,1.4026,1.2491,6.4133
2018/1/24,11501.4,1362.084,1366.8,280.7,277.98,0.9582,2852.97,7486.32,4397.8196,24072.77,7731.98,13576.84,5538.58,33018.71,90.1303,6.3983,1.2415,110.34,1.4261,1.2428,6.3999
2018/1/25,11785.7,1366.056,1370.5,282.1,279.35,0.9466,2848.56,7458.54,4392.1963,23828.4,7662.35,13443.36,5525.76,32998.05,89.5854,6.3666,1.2537,109.7,1.4345,1.2391,6.359
2018/1/26,11656.7,1357.111,1361,281.25,279.17,0.9431,2872.87,7505.77,4403.3375,23797.96,7667.4,13348.69,5539.77,33223.58,89.5352,6.3400,1.2493,109.77,1.4284,1.239,6.3418
2018/1/29,11875.6,1352.367,1356.3,280,277.87,0.9387,2870.62,7500.61,4395.9053,23787.23,7689.15,13370.02,5537.53,33484.08,89.6276,6.3266,1.2431,109.21,1.4158,1.2361,6.3479
2018/1/30,11307.2,1348.899,1352.5,278.75,276.2,0.9393,2837.75,7433.65,4308.5115,23581.98,7671.67,13309.86,5518.94,32976.75,89.6467,6.3447,1.2453,109.21,1.4167,1.238,6.3506
2018/1/31,10381.6,1347.6,1351,278.05,275.35,0.9361,2839.26,7453.99,4287.8576,23375.38,7599.01,13268.41,5496.78,32933.98,89.3021,6.3325,1.2475,109.45,1.4233,1.2351,6.3355
2018/2/1,10288.8,1351.1,1354.3,276.8,274,0.9341,2835.96,7441.09,4287.3888,23492.77,7554.73,13301.41,5529.4,33048.04,89.335,6.3084,1.2523,109.75,1.4278,1.2332,6.312
2018/2/2,9142.28,1350.049,1353.3,276.85,274.19,0.9337,2808.92,7364.43,4271.7647,23367.96,7494.76,12954.59,5437.26,32778.51,89.4307,6.3045,1.2519,110.49,1.4278,1.2436,6.3147
2018/2/5,8364.84,1341.595,1344.8,276.5,273.98,0.9377,2763.39,7277.36,4274.1464,22967.69,7443.43,12752.6,5332.77,32394.87,89.7035,6.3100,1.2475,110.285,1.4151,1.2544,6.3172
2018/2/6,7850.7,1346.086,1349.3,277.4,274.49,0.9398,2701.04,7126.55,4211.5234,22277.45,7334.98,12550.16,5226.13,31286.03,90.0479,6.3027,1.2434,109.65,1.4,1.2568,6.3189
2018/2/7,8509.11,1332.296,1334.8,274.95,273.67,0.9455,2727.67,7170.34,4212.5677,22353.87,7311.5,12651.28,5267.88,31472.47,90.4036,6.2945,1.2406,109.72,1.3993,1.2579,6.3242
2018/2/8,8558.77,1322.151,1324.5,272.15,270.32,0.9469,2685.27,7073.99,4071.6653,21977.03,7279.42,12541.32,5248.44,30739.11,90.5744,6.3550,1.2295,109.79,1.4066,1.2615,6.3771
2018/2/9,8736.98,1322.7,1325,274.5,270.99,0.9411,2638.67,6917.01,3911.2917,21510.3,7170.69,12296.18,5155.87,29679.21,90.5677,6.3350,1.2287,109.31,1.3988,1.2685,6.3722
2018/2/12,8985.92,1327.055,1330,273.1,270.15,0.9405,2672.61,7023.62,3907.843,,7199.93,12379.16,5165.75,29801.52,90.436,6.3336,1.2297,108.89,1.3876,1.2623,6.3435
2018/2/13,8958.47,1330.991,1333.5,274.35,271.39,0.94,2668.84,7025.68,3986.9807,21679.2,7202.99,12300.63,5155.22,30169,90.1812,6.3520,1.2372,108.79,1.3926,1.2626,6.3479
2018/2/14,9518.54,1355.68,1358.6,276.15,273.35,0.9375,2702.1,7152.05,3971.4041,21371.01,7243.15,12393.71,5188.14,30637.23,90.1306,6.3547,1.2465,107.89,1.4016,1.2649,6.3499
2018/2/22,11039.1,1332.2,1334.4,274.8,272,0.9409,2731.26,7280.93,4058.7878,21799.4,7281.57,12497.71,5321.19,31195.27,90.2396,6.3642,1.2351,107.78,1.3987,1.2752,6.3544
2018/2/23,10487.3,1332.2,1334.2,275,272.45,0.9375,2747.76,7337.83,4085.2008,21903.39,7262.05,12513.32,5322.35,31386.81,90.0638,6.3499,1.2337,107.15,1.4006,1.2728,6.3423
2018/2/26,10475,1341.042,1342.9,275.95,273.7,0.9393,2780.64,7421.85,4128.7435,22226.53,7312.98,12601.46,5357.36,31567.46,90.0606,6.3384,1.2355,107.19,1.4071,1.2713,6.3287
2018/2/27,10878.5,1336.716,1338.4,275.6,274.4,0.9417,2789.15,7438.09,4120.8712,22502.05,7326.02,12577.56,5363.52,31798.98,90.5025,6.3288,1.2347,107.68,1.3997,1.278,6.3274
2018/2/28,11089.8,1322.6,1323.7,274.4,272.3,0.9458,2761.52,7386.8,4051.7124,22380.28,7293.36,12516.92,5357.06,31061.76,90.7079,6.3352,1.2241,107.53,1.3917,1.2844,6.3329
2018/3/1,11052.3,1321.2,1322.3,272.75,271.49,0.9491,2730.89,7307.85,4061.0328,21901.13,7231.91,12387.88,5315.77,31081.68,90.9411,6.3600,1.2273,107.205,1.3786,1.2896,6.3679
2018/3/2,11189,1325.5,1326.6,273.05,271.07,0.9426,2696.25,7267.19,4044.4183,21366.09,7175.64,12081.4,5226.11,30670.94,90.307,6.3622,1.2336,106.3,1.3818,1.2918,6.365
2018/3/5,11704.1,1327.8,1328.9,273.9,272.1,0.9409,2728.09,7350.07,4042.8346,21164.38,7119.21,12110.18,5176.52,30679.47,90.2241,6.3448,1.2349,106.25,1.3879,1.3002,6.3429
2018/3/6,11500.1,1338.7,1339.9,273.5,272.5,0.9419,2732.08,7378.03,4067.5525,21551.14,7197.8,12259.58,5216.6,30620.06,90.069,6.3483,1.242,106.47,1.393,1.2996,6.3446
2018/3/7,10929.5,1340.8,1342,275.3,273.27,0.9443,2730.6,7403.79,4089.6964,21484.08,7180.71,12275.69,5203.06,30673.08,89.783,6.3312,1.2443,106.21,1.3913,1.3001,6.3275
2018/3/8,10147.4,1329,1329.8,274.35,273.7,0.9521,2740.45,7435.01,4078.2263,21488.16,7212.14,12382.69,5264.36,30724.03,90.2359,6.3401,1.2445,106.31,1.391,1.2961,6.3449
2018/3/9,9466.35,1324.136,1325.9,274.15,272.8,0.9536,2786.57,7560.81,4110.6738,21884.45,7225.28,12407.98,5293.08,30996.21,90.3757,6.3594,1.2347,107.05,1.3889,1.2911,6.3518
2018/3/12,9937.5,1324.246,1325,273.25,272.2,0.9514,2796.98,7609.1,4139.5259,21971.16,7254.87,12454.96,5302.42,31607.58,90.1921,6.3387,1.2346,106.98,1.3919,1.2847,6.3303
2018/3/13,9470.38,1328.5,1328.8,272.9,271,0.9495,2801.9,7637.27,4130.2829,21968.1,7224.13,12459.9,5311.66,31709.99,90.1185,6.3338,1.2407,107.29,1.3993,1.2984,6.3324
2018/3/14,9355.85,1330.021,1330.5,273.6,271.65,0.9481,2777.11,7544.89,4089.0942,21881.09,7176.51,12322.89,5272.72,31453.48,89.8976,6.3238,1.2413,106.75,1.3996,1.2975,6.3282
2018/3/15,8428.35,1327.91,1328.1,272.85,271.4,0.9522,2763.03,7525.44,4098.989,21825.97,7162.58,12378.39,5274.94,31583.38,90.1701,6.3246,1.2385,106.43,1.399,1.307,6.3298
2018/3/16,8585.15,1321.698,1321.8,271.9,271.04,0.9547,2761.85,7514.21,4110.0451,21879.28,7187.27,12454.02,5299.23,31564.78,90.3855,6.3345,1.2335,106.38,1.398,1.3099,6.334
2018/3/19,8675.87,1319.8,1319.6,271.6,270.81,0.9551,2741.38,7421.23,4074.518,21659.04,7164.19,12369.77,5265.44,31656.3,90.3506,6.3374,1.2359,106.31,1.4088,1.3124,6.3379
2018/3/20,9051.02,1318.3,1318.1,271.5,269.6,0.9569,2724.22,7380.74,4080.1925,21384.86,7081.5,12320,5255.1,31576.05,90.4484,6.3397,1.2355,106.61,1.4067,1.3103,6.3348
2018/3/21,9177.37,1336.8,1336.9,271.3,269.8,0.9569,2739.14,7415.66,4110.1158,,7065.66,12344.09,5257.24,31978.14,90.438,6.3350,1.235,106.64,1.4151,1.3081,6.3345
2018/3/22,9100.71,1334.9,1340.8,274.25,272.4,0.9515,2695.68,7303.19,4072.3771,21592,7038.97,12267.17,5231.17,31686.67,89.9688,6.3300,1.2387,106.09,1.4209,1.2948,6.34
2018/3/23,8879.62,1350.212,1356.3,276.55,274.98,0.9498,2657.67,7194.31,3928.5114,21188.8,6952.82,12001.78,5128.71,30320.31,89.8738,6.3370,1.2374,105.39,1.4172,1.2942,6.3405
2018/3/26,8530.08,1355.92,1361.8,277.25,275.4,0.9489,2661.36,7225.84,3883.901,20766.1,6958.47,11984.5,5126.99,30548.77,89.519,6.3207,1.2462,105.47,1.4244,1.2922,6.3189
2018/3/27,8232.78,1356.83,1362.6,276.65,275.8,0.9509,2674.78,7255.54,3936.778,21317.32,7042.37,12042.78,5149.05,30985.75,89.6402,6.2860,1.2476,105.895,1.4244,1.2904,6.2768
2018/3/28,8122.89,1346.99,1352.2,275.15,274.26,0.9579,2632.65,7036.09,3907.2811,21031.31,7044.74,11961.16,5130.44,30637.21,90.1521,6.2990,1.2422,107.01,1.4201,1.2932,6.288
2018/3/29,7994.33,1328.316,1332.6,273.7,272.52,0.9583,2659.07,7120.46,3913.9578,21298.57,7109.93,12151.31,5194.98,30252.95,90.1828,6.3062,1.2335,106.93,1.4097,1.2932,6.296
2018/3/30,7276.66,1325.03,,271.6,270.6,0.9567,,,3915.3473,21512.8,,,,,90.1244,6.2870,1.2332,106.55,1.4062,1.2902,6.2792
2018/4/2,7135.47,1345.1,1349.2,272.35,271.5,0.9565,2638.3,7044.71,3937.0183,21597.47,,,,,90.1579,6.2838,1.2345,106.45,1.4078,1.2944,6.2778
2018/4/3,7530.94,1342.5,1346.6,274.6,272.68,0.9597,2619.14,6963.71,3878.1504,21333.5,7064.98,12069.48,5171.62,30269.28,90.2804,6.2908,1.2335,106.65,1.4089,1.2924,6.2822
2018/4/4,7469.88,1348.4,1352.5,273.5,272.48,0.9613,2649.86,7059.29,3898.6126,21415.85,7046.26,12011.12,5163.63,30329.08,90.2345,6.3110,1.2315,106.86,1.4097,1.2849,6.3108
2018/4/9,7178.11,1338,1341.5,273.2,272.2,0.9611,2653.55,7074.95,3870.6736,21737.09,7209.68,12371.11,5289.72,30514.8,90.2822,6.3186,1.233,107.22,1.4165,1.2821,6.323
2018/4/10,6872.41,1342.6,1346.2,274.15,272.79,0.9583,2665.45,7117.98,3927.4247,21933.99,7266.75,12428.9,5312.88,30806.86,89.9761,6.3074,1.2378,107.41,1.4189,1.2711,6.3071
2018/4/11,6968.32,1365.7,1369.4,274.35,273.24,0.9597,2661.43,7128.54,3958.7071,21837.36,7270.28,12381.53,5303.32,31021.12,89.6756,6.2886,1.2395,107.255,1.4224,1.2623,6.2884
2018/4/12,7899.23,1353.4,1356.7,276.8,275,0.9648,2674.72,7166,3937.7837,21719.43,7266.64,12434.24,5309.97,31094.11,89.9653,6.2930,1.238,107.45,1.4248,1.2624,6.2882
2018/4/13,8183.96,1347.3,1356.7,274.65,274.08,0.9639,2680.26,7183.62,3929.952,21917.35,7274.99,12523.97,5339.05,31076.76,89.8901,6.2936,1.2346,107.77,1.4297,1.2617,6.2911
2018/4/16,8371.15,1350.6,1353.5,274.9,273.79,0.9637,2686.49,7178.51,3869.156,21879.69,7265.83,12487.04,5322.41,30849.72,89.8565,6.2872,1.2393,107.61,1.4344,1.2624,6.2844
2018/4/17,8285.96,1349.384,1352.2,274.85,273.55,0.9679,2713.34,7298.59,3822.6264,21889.89,7240.41,12614.25,5370.23,30477.79,89.6755,6.2855,1.2414,107.21,1.4377,1.2579,6.2824
2018/4/18,8197.8,1356,1359,274.75,273.57,0.9699,2717.49,7319.58,3789.6591,22194.11,7325.59,12640.25,5381.74,30487.17,89.7844,6.2905,1.2397,107.4,1.4316,1.266,6.2867
2018/4/19,8298.69,1354.8,1357.7,275.8,274.5,0.9725,2702.84,7277.45,3824.0321,22360.65,7340.73,12595.61,5397.84,30761.47,89.9571,6.2808,1.2401,107.51,1.4246,1.2677,6.2809
2018/4/20,8880.23,1346.286,1348.9,274.75,274.09,0.9759,2693.94,7222.99,3815.444,22261.35,7368.17,12585.37,5425.79,30848.47,90.4835,6.2979,1.2353,107.85,1.409,1.2766,6.2923
2018/4/23,8958.55,1335.9,1337.6,273.65,273.82,0.9789,2682.86,7195.72,3787.3951,22204.86,7404.11,12588.23,5440.84,30481.86,90.9917,6.3165,1.2289,108.755,1.4031,1.2859,6.3097
2018/4/24,9732.61,1332.65,1334.5,272.2,271.52,0.9812,2683.55,7171.67,3854.4292,22304.69,7439.58,12647.16,5446.7,30665.1,91.0853,6.3220,1.2246,109.21,1.3988,1.2861,6.3209
2018/4/25,9745.32,1332.056,1333.8,272.65,271.67,0.9849,2645.3,7030.74,3838.6921,22228.78,7427.13,12484.78,5442.32,30507.19,91.2709,6.3270,1.2239,109.47,1.3998,1.2899,6.3292
2018/4/26,9281.51,1326.6,1328,272.05,271.28,0.9897,2676.48,7143.94,3828.7129,22381.66,7421.43,12503.22,5460.01,30463.42,91.6412,6.3360,1.2209,109.47,1.3998,1.2886,6.3308
2018/4/27,9375.47,1325.3,1326.4,271.75,271.29,0.9921,2677.35,7197.16,3776.9751,22495.56,7507.12,12627.71,5483.19,30336,91.9933,6.3498,1.2134,109.54,1.3936,1.2901,6.3405
2018/5/2,9256.52,1313.6,1314.9,270.55,270.3,1,2660.87,7169.46,3787.3025,22568.19,7572.98,12827.54,5538.73,30824.77,92.8387,6.3652,1.2031,110.015,1.3667,1.2888,6.3764
2018/5/3,9798.33,1318.1,1319,274.9,270.62,0.9999,2637.14,7112.59,3797.5269,,7555.18,12798.16,5523.78,30432.07,92.7664,6.3705,1.2008,109.89,1.363,1.2908,6.3787
2018/5/4,9779.2,1315.7,1316.9,275.15,270.53,1.0023,2670.93,7228.26,3801.5243,,7570.22,12819.6,5516.05,30341.46,92.9159,6.3620,1.1995,109.27,1.3587,1.2918,6.3693
2018/5/7,9665.85,1318.943,1320.1,275.75,270.95,1.0057,2683.35,7291.74,3834.5872,22513.48,,12961.05,5532.12,30138.33,92.9804,6.3674,1.1978,109.39,1.3575,1.29,6.3708
2018/5/8,9462.75,1317.9,1318.5,275.45,270.71,1.0047,2676.34,7278.81,3892.0732,22566.68,7598.51,12933.67,5529.15,30444.22,93.2878,6.3699,1.1939,109.36,1.3594,1.2998,6.3705
2018/5/9,9374.76,1317.5,1317.8,275.95,271.3,1.0057,2701.27,7344.8,3878.9382,22478.64,7662.52,12962.52,5535.24,30568.76,93.4253,6.3830,1.1898,109.83,1.3607,1.2975,6.3832
2018/5/10,9396.04,1323,1323.4,275.55,270.62,1.0059,2726.11,7414.15,3894.4902,22530.64,7706.87,13034.21,5547.2,30851.3,93.1709,6.3700,1.1947,110.02,1.3619,1.2864,6.3711
2018/5/11,9052.96,1325.916,1326.3,275.75,270.8,1.0041,2732.86,7417.67,3903.3378,22769.16,7728.89,13033.3,5544.74,31277.39,92.8447,6.3487,1.1967,109.57,1.3596,1.28,6.3412
2018/5/14,8881.12,1322.311,1322.4,275.7,271.42,1.0008,2742.1,7458.42,3919.2999,22894.76,7727.96,13015.1,5542.21,31592.56,92.6874,6.3414,1.1996,109.67,1.3608,1.2813,6.3374
2018/5/15,8836.19,1314.856,1314.7,275.2,270.55,1.0042,2718.59,7363.52,3924.3427,22912.06,7752.02,13006.34,5563.36,31573.18,93.4649,6.3725,1.1939,110.47,1.3574,1.2927,6.3699
2018/5/16,8508.43,1296.92,1296.4,272.05,269.62,1.0019,2727.76,7413.32,3923.3433,22796.14,7745.53,13030.76,5570.96,31218.08,93.642,6.3808,1.1853,110.41,1.3521,1.2878,6.3746
2018/5/17,8445.54,1294.4,1294,270.8,267,1.0034,2731.96,7425.39,3899.5137,22887.03,7788.23,13114.63,5621.92,31416.71,93.5756,6.3692,1.1838,110.87,1.3571,1.2822,6.3591
2018/5/18,8274.12,1294.3,1293.7,270.45,267,1.0019,2719.5,7381.16,3903.0637,22954.19,7791.41,13133.19,5643.15,31148.06,93.8351,6.3788,1.1823,111.09,1.3529,1.2913,6.3716
2018/5/21,8557.52,1293.4,1292.7,271.15,266.27,1.0003,2739.19,7431.83,3937.4607,23050.39,7868.12,,5657.44,31464.1,94.0681,6.3941,1.1796,111.4,1.3484,1.2893,6.3874
2018/5/22,8423.25,1296.121,1296,270.8,266.8,0.9991,2742.24,7432.53,3918.8153,23031.67,7903.5,13204.31,5653.09,,93.7454,6.3787,1.183,111.2,1.3492,1.2824,6.3642
2018/5/23,8054.66,1298.5,1303.8,270.85,267.8,0.998,2733.33,7426.78,3898.2683,22949.73,7877.45,13148.05,5626.02,31191.87,94.1968,6.3920,1.1791,110.93,1.3444,1.2917,6.3853
2018/5/24,7738.6,1306.7,1311.8,272.3,268.8,0.9959,2731.97,7435.38,3859.1034,22644.69,7803.45,13006.44,5598.65,30788.97,94.0193,6.3955,1.1751,110.12,1.3423,1.2921,6.3896
2018/5/25,7659.14,1307.77,1312.6,273.85,268.96,0.9938,2727.36,7452.85,3841.1244,22509.36,7753.32,13002.47,5592.16,30736.97,94.3049,6.3919,1.1733,109.745,1.3391,1.299,6.3899
2018/5/28,7419.05,1300.315,1305.7,274.3,269.5,0.9959,,,3846.5525,22547.67,,13040.63,5577.38,30839.3,94.5018,6.3986,1.1729,109.83,1.3342,1.3023,6.3983
2018/5/29,7526.42,1306.411,1311.3,273.65,268.92,0.9985,2710.67,7435.13,3841.7794,22439.1,7730.28,12803.29,5480.18,30713.32,95.0373,6.4218,1.164,109.48,1.3326,1.3048,6.4293
2018/5/30,7573.77,1304.4,1308.8,274.95,270,0.9937,2729.34,7473.81,3767.8872,22079.23,7689.57,12783.76,5434.24,30241.23,94.9753,6.4339,1.1676,109.09,1.3309,1.3042,6.4318
2018/5/31,7608.9,1306.54,1311.5,274.55,270,0.9893,2722.5,7492.42,3804.7919,22254.42,7727.45,12803.6,5453.01,30533.58,94.2546,6.4156,1.1724,108.99,1.3348,1.2991,6.4155
2018/6/1,7604.73,1300.54,1304.8,275,270.55,0.9912,2736.93,7557.38,3802.5366,22316.91,7746.73,12800.45,5482.56,30581.12,94.4639,6.4195,1.1717,109.73,1.3362,1.3007,6.4166
2018/6/4,7753.82,1298.056,1302.3,273.65,270,0.9895,2749.16,7607.17,3813.4065,22515.72,7772.12,12846.26,5501.48,31012.92,94.1996,6.4234,1.1745,109.855,1.3399,1.2965,6.4178
2018/6/5,7643.23,1300.8,1304.8,273,269.17,0.9893,2752.61,7644.48,3845.5648,22602.13,7744.46,12925.24,5512.82,31188.93,94.3258,6.4131,1.1733,110.01,1.3409,1.3067,6.4094
2018/6/6,7680.43,1301.9,1306.1,273.35,268.4,0.9886,2772.39,7691.65,3848.3295,22662.82,7730.48,12872.9,5480.31,31332.42,93.9274,6.4036,1.1796,110.27,1.3443,1.2974,6.3961
2018/6/7,7741.27,1303.5,1307.8,272.85,268.3,0.9868,2779.9,7697.41,3859.8476,22856.37,7756.66,12914.85,5500.32,31521.13,93.6414,6.3964,1.1839,110.21,1.3471,1.3002,6.3919
2018/6/8,7698.19,1300.6,1304.8,272.75,268.9,0.9887,2779.39,7653.58,3819.4607,22879,7714.32,12795.64,5458.85,31435.26,93.8267,6.4123,1.1811,109.85,1.3439,1.3028,6.4082
2018/6/11,6910.18,1302.35,1307,273.35,269.12,0.9874,2790.21,7677.29,3792.548,22856.08,7756.02,12861.95,5480.42,31134.03,93.6838,6.4089,1.182,110.11,1.3441,1.3027,6.4039
2018/6/12,6907.96,1300.6,1304.8,273.45,269.08,0.9883,2789.8,7708.25,3830.471,23011.57,7762.77,12948.52,5496.47,31242.86,93.919,6.4093,1.1809,110.49,1.3425,1.303,6.4077
2018/6/13,6631.66,1301.196,1305.2,272.9,268.99,0.9895,2791.47,7748.96,3817.4528,22993.26,7746.7,12905.67,5474.01,31023.73,94.0465,6.4110,1.1801,110.85,1.3389,1.3052,6.4081
2018/6/14,6707.14,1309.3,1313,273.35,269,0.9973,2789.06,7768.6,3808.1616,22898.39,7793.45,13135.97,5543.29,30777.96,94.9395,6.4070,1.1851,110.69,1.3446,1.3109,6.4183
2018/6/15,6681.08,1303.13,1306.7,274.4,269.8,0.999,2782.81,7755.72,3780.3368,22885.84,7781,13170.05,5560.62,30519.29,95.1434,6.4370,1.1627,110.91,1.33,1.3209,6.4389
2018/6/19,6822.5,1284.1,1286.8,271.5,268,0.9977,2765.05,7727.41,3712.8162,22618.52,7631.33,12708.71,5398.04,30012.04,95.3039,6.4890,1.1645,110.57,1.3273,1.3292,6.4945
2018/6/20,6821.56,1276.5,1278.6,271.4,267.82,0.9983,2774.86,7806.6,3649.3359,22581.4,7705.2,12760.2,5418.2,29944.3,95.3285,6.4796,1.1599,110.45,1.3216,1.3322,6.4864
2018/6/21,6810.94,1270.2,1272.3,270.85,268,0.9985,2769.28,7803.45,3673.5625,22782.01,7670.78,12719.45,5396.47,29882.27,95.5372,6.5074,1.1633,110.75,1.327,1.3336,6.516
2018/6/22,6747.08,1271.21,1273.1,270.65,266.75,0.9927,2764.17,7739.71,3609.0751,22535.65,7689.44,12579.72,5389.32,29436.84,94.9041,6.5078,1.1676,110.23,1.3316,1.3382,6.5167
