t,Date,Bitcoin,SIG,FIG,FDG,SDG,UFE,SP500,NASDAQ,SH300,N225,FTSE,GDAXI,FCHI,HSI,USDX,UYE,EUE,UJE,GUE,UDE,CNH
616,2019/9/3,3.842634583,3.0510149,3.134694339,2.360754173,1.912265767,2.050339162,2.187435435,2.604990144,1.923290396,1.544972452,2.287219954,2.130910121,2.209495068,2.366691338,1.685263423,0.60028089,1.714651048,1.966068731,2.647496928,1.689282982,1.161495322
617,2019/9/4,3.570075886,2.852810369,2.858101226,2.879450395,2.793685725,2.317231416,1.894842033,2.024347466,2.46397497,2.054459609,2.344964271,2.013757488,1.782448898,3.760213734,1.954446898,1.446805261,1.988164695,1.934731372,2.803713137,2.403477904,1.665714798
618,2019/9/5,2.487917686,3.561677128,3.570289616,2.504954127,2.603222141,2.11430588,2.277504151,2.338571187,2.874373181,3.025956019,2.534365664,1.850036979,2.248176091,2.888787444,1.70189781,1.683934506,1.954914862,2.297071343,2.592605365,1.581547275,1.461133552
619,2019/9/6,4.18540459,2.958736911,2.955649224,3.537735897,3.645736472,2.021145605,1.573743298,1.62393436,2.033803265,1.643146526,1.843359616,1.940596633,1.788651593,2.281807541,1.419502394,1.997536626,1.34745461,1.680921703,1.801699509,1.939889317,2.170866684
620,2019/9/9,3.52764232,2.629569601,2.629653759,3.24566291,3.173654789,1.815835996,2.043933675,2.420420615,2.172390512,2.100135354,2.935851573,1.651632347,1.870972477,2.142265173,1.47946882,0.946609646,1.706467292,1.737741522,2.644845978,1.274353868,1.336250781
621,2019/9/10,3.738585245,2.559977895,2.565283935,3.328627737,3.244146231,1.628470948,2.158141655,2.493761176,2.404505859,1.552136279,2.423096859,2.354366304,2.143422756,2.316401197,0.90488981,1.307637814,1.137054548,1.465415949,1.915257671,1.638016193,1.31177713
622,2019/9/11,3.285905247,2.321311262,2.320530451,2.46598106,2.978159095,1.339023996,2.286659919,2.521612213,2.641781873,2.269201913,2.515461904,1.963301306,1.388812994,2.962445102,1.641852372,1.032077964,2.000760348,1.385664878,1.70241568,1.876904907,0.942467981
623,2019/9/12,3.646477919,3.293150703,3.289596924,2.175758747,2.73779322,2.033635459,2.022404275,2.238282134,2.51240854,1.462938521,2.337330397,2.69620105,2.673435355,2.595507477,2.380508438,2.023079046,2.814584914,1.979186944,2.05703474,1.364409432,2.204044051
624,2019/9/16,3.090811115,2.891790752,2.515964108,2.008658966,1.990886434,2.17582543,1.48458923,1.826739255,2.420193526,1.858402034,2.184719047,1.685953764,1.830097826,2.304925701,2.092080566,0.89676664,2.26896,2.029724774,2.279408498,1.681743059,1.332182047
625,2019/9/17,2.385845156,2.355558453,2.373355894,2.212510853,3.130993263,1.866611639,1.56345144,1.91789695,2.988243249,2.139083732,2.207766535,2.118207353,1.871151325,2.399572167,1.893653445,1.345371632,2.167855771,1.326131562,2.513250848,1.757377608,1.724690321
626,2019/9/18,2.248522453,3.084536536,3.089471483,1.96261929,2.075478736,1.900295825,2.417811233,2.581565009,1.800669916,1.499936888,2.06159344,1.741431428,1.912653947,1.927600417,1.782817522,0.233659653,1.879039256,1.457023429,1.91818615,1.800464588,0.868195242
627,2019/9/19,3.923940263,2.501024161,2.489682863,2.867112326,2.591344174,2.271979463,1.970584327,2.177958727,2.081667979,2.571487657,2.557166872,2.337416583,2.235620629,2.963393176,1.618543767,1.101062717,1.66745766,1.998482885,2.432486045,1.771476921,1.365113752
628,2019/9/20,2.849543703,2.690928663,2.677499159,1.785297738,2.065682065,1.715179988,2.495148119,2.799864118,1.804335817,2.09645097,2.137867679,1.897209308,2.2884983,1.897887031,1.767163127,0.945580268,1.99976279,1.794405714,2.406276084,1.401927383,2.11525063
629,2019/9/23,3.695035831,2.488616507,2.518546821,3.02328811,3.143741545,1.341242302,1.870919815,1.966138485,2.82036913,1.860096192,2.497765388,2.799548599,2.574828779,2.560854375,1.534863845,1.402382036,1.834740397,1.612749845,1.985454724,1.502835477,1.471993553
630,2019/9/24,5.200985959,2.721739137,2.731105496,1.969515812,2.529236749,2.110147201,2.962078225,3.293176771,2.485695983,1.549952453,2.353532484,1.846839659,1.553614915,2.087161381,1.605811543,1.151699746,1.477336913,2.189057591,2.104162425,1.291371437,1.115718814
631,2019/9/25,4.032834035,3.274425135,3.282621663,2.798971627,2.789770358,2.150571655,2.658761035,3.128212506,1.900920457,1.919413495,2.526545396,2.417517173,2.657360417,2.48679029,2.184932519,1.466941043,2.196110824,2.252173015,2.642187832,1.56024364,1.531950788
632,2019/9/26,4.463393144,2.234635979,2.241334295,3.123739544,3.110386008,1.603817919,2.207494458,2.450113664,2.70778282,2.334652143,2.845613726,2.129170119,2.504762555,2.083837673,1.653026574,0.746331395,1.806127312,1.750146574,1.994327599,1.382192484,0.934185206
633,2019/9/27,3.766147566,2.77038532,2.779185883,2.762109495,2.817826088,1.794214864,2.783003372,3.146956991,2.096117658,2.457101109,2.63426428,2.002113774,1.578045706,2.057583601,1.363188089,1.139069717,1.735216735,1.738780341,1.80234947,1.728505344,1.728697313
